"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,LOW,MID,MARKET
bonanza,1,0,Mobius the Frost Monarch,RA03,Quarter Century Bonanza,RA03-EN142,PlScR,NearMint,1st Edition,English,0.90,2024-12-20,0.40,1.05,0.89
bonanza,1,0,Monster Reborn,RA03,Quarter Century Bonanza,RA03-EN052,UR,NearMint,1st Edition,English,0.19,2024-11-27,0.01,0.25,0.25
bonanza,1,0,Monster Reborn,RA03,Quarter Century Bonanza,RA03-EN052,ScR,NearMint,1st Edition,English,0.30,2024-12-11,0.09,0.36,0.32
bonanza,1,0,Nekroz of Valkyrus,RA03,Quarter Century Bonanza,RA03-EN263,QCScR,NearMint,1st Edition,English,8.58,2024-12-11,3.73,8.93,5.91
bonanza,1,0,Nemeses Corridor,RA03,Quarter Century Bonanza,RA03-EN025,UR,NearMint,1st Edition,English,0.18,2024-12-09,0.03,0.24,0.17
bonanza,1,0,Nemeses Corridor,RA03,Quarter Century Bonanza,RA03-EN025,ScR,NearMint,1st Edition,English,0.19,2024-11-27,0.15,0.43,0.38
bonanza,1,0,"Neptabyss, the Atlantean Prince",RA03,Quarter Century Bonanza,RA03-EN013,CR,NearMint,,English,0.14,2024-11-27,,,
bonanza,1,0,"Neptabyss, the Atlantean Prince",RA03,Quarter Century Bonanza,RA03-EN013,CR,NearMint,1st Edition,English,0.69,2024-12-20,0.23,0.73,0.67
bonanza,1,0,Night Assailant,RA03,Quarter Century Bonanza,RA03-EN139,PlScR,NearMint,1st Edition,English,0.42,2024-12-20,0.20,0.70,0.51
bonanza,1,0,One for One,RA03,Quarter Century Bonanza,RA03-EN056,UR,NearMint,1st Edition,English,0.22,2024-12-11,0.06,0.25,0.23
bonanza,1,0,One for One,RA03,Quarter Century Bonanza,RA03-EN056,UR,NearMint,1st Edition,English,0.17,2024-12-25,0.06,0.25,0.23
bonanza,1,0,One for One,RA03,Quarter Century Bonanza,RA03-EN056,CR,NearMint,1st Edition,English,0.86,2024-12-20,0.53,0.99,0.83
bonanza,1,0,One for One,RA03,Quarter Century Bonanza,RA03-EN056,CR,NearMint,1st Edition,English,0.79,2024-12-25,0.53,0.99,0.83
bonanza,1,0,Ostinato,RA03,Quarter Century Bonanza,RA03-EN064,SR,NearMint,1st Edition,English,0.15,2024-12-20,0.04,0.20,0.13
bonanza,1,0,Polymerization,RA03,Quarter Century Bonanza,RA03-EN051Hero,UR,NearMint,1st Edition,English,0.30,2024-11-27,0.20,0.44,0.32
bonanza,2,0,Polymerization,RA03,Quarter Century Bonanza,RA03-EN051,SR,NearMint,1st Edition,English,0.23,2024-12-11,0.08,0.25,0.24
bonanza,1,0,Polymerization,RA03,Quarter Century Bonanza,RA03-EN051,SR,NearMint,1st Edition,English,0.26,2024-12-25,0.08,0.25,0.24
bonanza,1,0,Polymerization,RA03,Quarter Century Bonanza,RA03-EN051,UR,NearMint,1st Edition,English,0.28,2024-12-25,0.07,0.35,0.34
bonanza,1,0,Polymerization,RA03,Quarter Century Bonanza,RA03-EN051,ScR,NearMint,1st Edition,English,0.74,2024-11-27,0.16,0.70,0.58
bonanza,1,0,Polymerization,RA03,Quarter Century Bonanza,RA03-EN051,ScR,NearMint,1st Edition,English,0.59,2024-12-14,0.16,0.70,0.58
bonanza,1,0,Pressured Planet Wraitsoth,RA02,25Th Anniversary Rarity Collection 2,RA02-EN073,UR,NearMint,1st Edition,English,0.23,2024-12-11,0.05,0.25,0.22
bonanza,1,0,"Promethean Princess, Bestower of Flames",RA03,Quarter Century Bonanza,RA03-EN050,UR,NearMint,1st Edition,English,0.46,2024-12-20,0.10,0.50,0.46
bonanza,1,0,"Promethean Princess, Bestower of Flames",RA03,Quarter Century Bonanza,RA03-EN050,SR,NearMint,1st Edition,English,0.59,2024-12-20,0.25,0.59,0.46
bonanza,1,0,Purrely,RA02,25Th Anniversary Rarity Collection 2,RA02-EN018,UR,NearMint,1st Edition,English,0.21,2024-12-11,0.05,0.25,0.25
bonanza,1,0,"Redox, Dragon Ruler of Boulders",RA03,Quarter Century Bonanza,RA03-EN008,UR,NearMint,1st Edition,English,0.20,2024-12-20,0.02,0.23,0.18
bonanza,1,0,Rescue Cat,RA02,25Th Anniversary Rarity Collection 2,RA02-EN001,UR,NearMint,1st Edition,English,0.16,2024-12-11,0.01,0.24,0.18
bonanza,1,0,Rescue Rabbit,RA02,25Th Anniversary Rarity Collection 2,RA02-EN008,UR,NearMint,1st Edition,English,0.12,2024-12-11,0.01,0.20,0.11
bonanza,1,0,Return of the Dragon Lords,RA03,Quarter Century Bonanza,RA03-EN060,UR,NearMint,1st Edition,English,0.26,2024-12-20,0.10,0.26,0.26
bonanza,1,0,Revealer of the Ice Barrier,RA03,Quarter Century Bonanza,RA03-EN028,UR,NearMint,1st Edition,English,0.11,2024-12-11,0.01,0.20,0.08
bonanza,1,0,Revealer of the Ice Barrier,RA03,Quarter Century Bonanza,RA03-EN028,PlScR,NearMint,1st Edition,English,0.45,2024-12-20,0.10,0.59,0.44
bonanza,1,0,Rindbrumm the Striking Dragon,RA02,25Th Anniversary Rarity Collection 2,RA02-EN025,UR,NearMint,1st Edition,English,0.10,2024-12-11,0.01,0.25,0.15
bonanza,1,0,Ritual Beast Tamer Elder,RA03,Quarter Century Bonanza,RA03-EN012,SR,NearMint,1st Edition,English,0.18,2024-11-27,0.04,0.20,0.14
bonanza,1,0,Ritual Beast Tamer Elder,RA03,Quarter Century Bonanza,RA03-EN012,SR,NearMint,1st Edition,English,0.12,2024-12-20,0.04,0.20,0.14
bonanza,1,0,Ritual Beast Tamer Elder,RA03,Quarter Century Bonanza,RA03-EN012,ScR,NearMint,1st Edition,English,0.17,2024-12-20,0.01,0.25,0.15
bonanza,1,0,Rivalry of Warlords,RA03,Quarter Century Bonanza,RA03-EN075,SR,NearMint,1st Edition,English,0.11,2024-11-27,0.02,0.20,0.11
bonanza,1,0,Rivalry of Warlords,RA03,Quarter Century Bonanza,RA03-EN075,SR,NearMint,1st Edition,English,0.15,2024-12-09,0.02,0.20,0.11
bonanza,1,0,Rivalry of Warlords,RA03,Quarter Century Bonanza,RA03-EN075,UR,NearMint,1st Edition,English,0.13,2024-12-25,0.01,0.20,0.13
bonanza,1,0,S:P Little Knight,RA03,Quarter Century Bonanza,RA03-EN049,SR,NearMint,1st Edition,English,5.19,2024-12-19,4.25,5.50,5.16
bonanza,1,0,Sacred Phoenix of Nephthys,RA03,Quarter Century Bonanza,RA03-EN147,PlScR,NearMint,1st Edition,English,0.28,2024-12-20,0.15,0.38,0.25
bonanza,1,0,Salamangreat Circle,RA03,Quarter Century Bonanza,RA03-EN066,SR,NearMint,1st Edition,English,0.06,2024-12-20,0.01,0.15,0.06
bonanza,1,0,Salamangreat Circle,RA03,Quarter Century Bonanza,RA03-EN066,UR,NearMint,1st Edition,English,0.00,2024-12-20,0.01,0.15,0.05
bonanza,1,0,Salamangreat Circle,RA03,Quarter Century Bonanza,RA03-EN066,CR,NearMint,1st Edition,English,0.18,2024-12-25,0.08,0.26,0.20
bonanza,1,0,Schuberta the Melodious Maestra,RA03,Quarter Century Bonanza,RA03-EN034,SR,NearMint,1st Edition,English,0.16,2024-12-25,0.01,0.20,0.13
bonanza,1,0,Schuberta the Melodious Maestra,RA03,Quarter Century Bonanza,RA03-EN034,UR,NearMint,1st Edition,English,0.15,2024-11-27,0.01,0.20,0.11
bonanza,1,0,Secret Six Samurai - Hatsume,RA03,Quarter Century Bonanza,RA03-EN016,SR,NearMint,1st Edition,English,0.15,2024-12-20,0.05,0.20,0.14
bonanza,1,0,Secret Village of the Spellcasters,RA03,Quarter Century Bonanza,RA03-EN209,PlScR,NearMint,1st Edition,English,1.41,2024-12-14,1.00,1.70,1.53
bonanza,1,0,Set Rotation,RA03,Quarter Century Bonanza,RA03-EN065,SR,NearMint,1st Edition,English,0.14,2024-12-11,0.04,0.21,0.11
bonanza,1,0,Six Samurai United,RA03,Quarter Century Bonanza,RA03-EN054,SR,NearMint,1st Edition,English,0.18,2024-12-20,0.05,0.20,0.14
bonanza,1,0,Six Samurai United,RA03,Quarter Century Bonanza,RA03-EN054,UR,NearMint,1st Edition,English,0.16,2024-12-11,0.04,0.20,0.14
bonanza,1,0,Six Samurai United,RA03,Quarter Century Bonanza,RA03-EN054,UR,NearMint,1st Edition,English,0.16,2024-12-20,0.04,0.20,0.14
bonanza,1,0,Skill Drain,RA02,25Th Anniversary Rarity Collection 2,RA02-EN077,SR,NearMint,1st Edition,English,0.32,2024-12-11,0.15,0.40,0.30
bonanza,1,0,Snake-Eyes Flamberge Dragon,RA03,Quarter Century Bonanza,RA03-EN033,UR,NearMint,1st Edition,English,0.17,2024-12-11,0.01,0.25,0.13
bonanza,1,0,Solemn Warning,RA02,25Th Anniversary Rarity Collection 2,RA02-EN078,SR,NearMint,1st Edition,English,0.20,2024-12-11,0.01,0.25,0.22
bonanza,1,0,Solemn Warning,RA02,25Th Anniversary Rarity Collection 2,RA02-EN078,ScR,NearMint,1st Edition,English,0.71,2024-12-11,0.25,0.75,0.72
bonanza,1,0,Soul Servant,RA03,Quarter Century Bonanza,RA03-EN271,PlScR,NearMint,1st Edition,English,2.23,2024-11-27,2.75,4.00,3.05
bonanza,1,0,Summoning Curse,RA03,Quarter Century Bonanza,RA03-EN057,QCScR,NearMint,1st Edition,English,1.64,2024-12-25,1.17,2.63,1.64
bonanza,1,0,Super Polymerization,RA03,Quarter Century Bonanza,RA03-EN053,SR,NearMint,1st Edition,English,1.33,2024-12-25,0.90,1.43,1.54
bonanza,1,0,Super Polymerization,RA03,Quarter Century Bonanza,RA03-EN053,UR,NearMint,1st Edition,English,1.08,2024-11-27,0.75,1.20,1.28
bonanza,1,0,Superdreadnought Rail Cannon Juggernaut Liebe,RA03,Quarter Century Bonanza,RA03-EN041,UR,NearMint,1st Edition,English,0.12,2024-12-20,0.01,0.20,0.12
bonanza,1,0,Swap Frog,RA03,Quarter Century Bonanza,RA03-EN005,UR,NearMint,1st Edition,English,0.17,2024-11-27,0.01,0.23,0.17
bonanza,1,0,"Tempest, Dragon Ruler of Storms",RA03,Quarter Century Bonanza,RA03-EN011,SR,NearMint,1st Edition,English,0.12,2024-12-14,0.01,0.20,0.14
bonanza,1,0,"Tempest, Dragon Ruler of Storms",RA03,Quarter Century Bonanza,RA03-EN011,CR,NearMint,1st Edition,English,3.96,2024-12-20,3.13,4.80,3.87
bonanza,1,0,"Tempest, Dragon Ruler of Storms",RA03,Quarter Century Bonanza,RA03-EN011,QCScR,NearMint,1st Edition,English,5.95,2024-12-09,12.49,17.95,16.34
bonanza,1,0,That Grass Looks Greener,RA03,Quarter Century Bonanza,RA03-EN063,ScR,NearMint,1st Edition,English,0.30,2024-12-20,0.10,0.50,0.36
bonanza,1,0,The Flute of Summoning Dragon,RA03,Quarter Century Bonanza,RA03-EN087,PlScR,NearMint,1st Edition,English,0.27,2024-12-25,0.14,0.37,0.30
bonanza,1,0,Thunder Dragon Colossus,RA03,Quarter Century Bonanza,RA03-EN036,UR,NearMint,1st Edition,English,0.24,2024-12-20,0.03,0.25,0.22
bonanza,1,0,"Tidal, Dragon Ruler of Waterfalls",RA03,Quarter Century Bonanza,RA03-EN009,SR,NearMint,1st Edition,English,0.19,2024-12-20,0.01,0.20,0.15
bonanza,1,0,"Tidal, Dragon Ruler of Waterfalls",RA03,Quarter Century Bonanza,RA03-EN009,SR,NearMint,1st Edition,English,0.13,2024-12-25,0.01,0.20,0.15
bonanza,1,0,"Tidal, Dragon Ruler of Waterfalls",RA03,Quarter Century Bonanza,RA03-EN009,UR,NearMint,1st Edition,English,0.20,2024-12-20,0.01,0.20,0.18
bonanza,1,0,"Tidal, Dragon Ruler of Waterfalls",RA03,Quarter Century Bonanza,RA03-EN009,ScR,NearMint,1st Edition,English,0.51,2024-12-20,0.20,0.63,0.60
bonanza,1,0,Toadally Awesome,RA03,Quarter Century Bonanza,RA03-EN040,UR,NearMint,1st Edition,English,0.24,2024-12-25,0.03,0.26,0.26
bonanza,1,0,Trap Trick,RA03,Quarter Century Bonanza,RA03-EN078,UR,NearMint,1st Edition,English,0.14,2024-12-25,0.01,0.19,0.15
bonanza,1,0,Triple Tactics Thrust,RA03,Quarter Century Bonanza,RA03-EN072,UR,NearMint,1st Edition,English,6.81,2024-12-11,6.25,8.00,7.29
bonanza,1,0,Triple Tactics Thrust,RA03,Quarter Century Bonanza,RA03-EN072,ScR,NearMint,1st Edition,English,8.41,2024-12-11,7.99,10.00,9.96
bonanza,1,0,Ultimate Slayer,RA02,25Th Anniversary Rarity Collection 2,RA02-EN070,CR,NearMint,1st Edition,English,9.84,2024-12-11,7.99,9.77,9.63
bonanza,1,0,WANTED: Seeker of Sinful Spoils,RA03,Quarter Century Bonanza,RA03-EN074,PlScR,NearMint,1st Edition,English,4.46,2024-12-25,2.00,5.93,4.51
bonanza,1,0,Xyz Encore,RA02,25Th Anniversary Rarity Collection 2,RA02-EN059,SR,NearMint,1st Edition,English,0.24,2024-12-11,0.01,0.25,0.16
vanad,2,0,A Hero Emerges,DP1,Duelist Pack - Jaden Yuki,DP1-EN025,C,NearMint,Unlimited,English,0.24,2024-10-29,0.03,0.25,0.35
vanad,1,0,Ambulance Rescueroid,POTD,Power of the Duelist,POTD-EN035,C,NearMint,1st Edition,English,0.19,2024-10-29,0.01,0.25,0.31
vanad,1,0,Ambulanceroid,POTD,Power of the Duelist,POTD-EN009,C,NearMint,1st Edition,English,0.13,2024-10-29,0.13,0.25,0.37
vanad,1,0,Armed Dragon LV3,SOD,Soul of the Duelist,SOD-EN013,C,NearMint,1st Edition,English,0.40,2024-10-29,0.10,0.30,0.42
vanad,1,0,Armed Dragon LV3,DP2,Duelist Pack: Chazz Princeton,DP2-EN010,C,NearMint,Unlimited,English,0.45,2024-10-29,0.08,0.25,0.34
vanad,1,0,Armed Dragon LV3,DP2,Duelist Pack: Chazz Princeton,DP2-EN010,C,NearMint,1st Edition,English,0.22,2024-10-29,0.10,0.38,0.35
vanad,3,0,Armed Dragon LV5,DP2,Duelist Pack: Chazz Princeton,DP2-EN011,C,NearMint,Unlimited,English,0.22,2024-10-29,0.05,0.25,0.13
vanad,1,0,Astral Barrier,RDS,Rise of Destiny,RDS-EN059,C,NearMint,1st Edition,English,0.48,2024-10-29,0.01,0.21,0.14
vanad,1,0,Asura Priest,DB2,Dark Beginning 2,DB2-EN183,C,NearMint,Unlimited,English,3.16,2024-10-29,2.50,2.98,2.97
vanad,1,0,Battle Ox,SKE,Starter Deck Kaiba Evolution,SKE-002,C,Poor,Unlimited,English,0.99,2024-10-29,0.09,0.25,0.23
vanad,1,0,Big-Tusked Mammoth,FET,Flaming Eternity,FET-EN015,R,Good,1st Edition,English,0.00,2024-10-29,0.15,0.29,0.37
vanad,1,0,Black Pendant,YSD,Starter Deck 2006,YSD-EN021,C,NearMint,Unlimited,English,0.22,2024-10-29,0.15,0.25,0.20
vanad,1,0,Blast with Chain,SD5,"Structure Deck: Warrior's Triumph",SD5-EN036,C,NearMint,1st Edition,English,0.41,2024-10-29,0.08,0.28,0.32
vanad,2,0,Book of Life,SD2,Structure Deck: Zombie Madness,SD2-EN021,C,NearMint,1st Edition,English,1.65,2024-10-29,0.29,0.63,0.68
vanad,1,0,Brain Control,YSD,Starter Deck 2006,YSD-EN031,C,NearMint,Unlimited,English,9.27,2024-10-29,0.28,0.56,0.66
vanad,1,0,Call of the Haunted,SD5,"Structure Deck: Warrior's Triumph",SD5-EN033,C,NearMint,1st Edition,English,0.14,2024-10-29,0.05,0.25,0.27
vanad,1,0,Ceasefire,SD1,"Structure Deck Dragon's Roar",SD1-EN022,C,NearMint,1st Edition,English,0.25,2024-10-29,0.24,0.39,0.39
vanad,1,0,Chiron the Mage,FET,Flaming Eternity,FET-EN021,R,NearMint,1st Edition,English,0.22,2024-10-29,0.15,0.55,0.40
vanad,1,0,Chthonian Alliance,DP2,Duelist Pack: Chazz Princeton,DP2-EN022,C,NearMint,Unlimited,English,0.13,2024-10-29,0.01,0.24,0.05
vanad,1,0,Compulsory Evacuation Device,YSD,Starter Deck 2006,YSD-EN038,C,NearMint,Unlimited,English,0.54,2024-10-29,0.15,0.28,0.28
vanad,1,0,Creature Swap,SD2,Structure Deck: Zombie Madness,SD2-EN020,C,NearMint,1st Edition,English,1.65,2024-10-29,0.15,0.43,0.45
vanad,2,0,D.D. Guide,SOI,Shadow of Infinity,SOI-EN014,C,NearMint,Unlimited,English,0.26,2024-10-29,0.03,0.25,0.31
vanad,1,0,D.D. Warrior Lady,SD5,"Structure Deck: Warrior's Triumph",SD5-EN011,C,NearMint,1st Edition,English,0.86,2024-10-29,0.43,0.58,0.60
vanad,1,0,Destiny HERO - Defender,POTD,Power of the Duelist,POTD-EN013,C,NearMint,1st Edition,English,0.00,2024-10-29,0.15,0.48,0.35
vanad,1,0,Dimensional Fissure,EOJ,Enemy of Justice,EOJ-EN047,C,NearMint,Unlimited,English,2.57,2024-10-29,1.05,2.76,2.65
vanad,1,0,Dimensional Fissure,EOJ,Enemy of Justice,EOJ-EN047,C,NearMint,1st Edition,English,2.42,2024-10-29,1.08,2.35,2.36
vanad,1,0,Dust Tornado,YSD,Starter Deck 2006,YSD-EN035,C,NearMint,Unlimited,English,0.85,2024-10-29,0.32,0.70,0.68
vanad,1,0,E - Emergency Call,EOJ,Enemy of Justice,EOJ-EN039,C,NearMint,Unlimited,English,2.38,2024-10-29,0.42,0.64,0.75
vanad,2,0,Elemental HERO Avian,DP1,Duelist Pack - Jaden Yuki,DP1-EN001,C,NearMint,Unlimited,English,0.39,2024-10-29,0.13,0.37,0.41
vanad,2,0,Elemental HERO Bladedge,EEN,Elemental Energy,EEN-EN007,SR,NearMint,1st Edition,English,0.47,2024-10-29,0.34,0.99,0.97
vanad,4,0,Elemental HERO Bubbleman,DP1,Duelist Pack - Jaden Yuki,DP1-EN009,C,NearMint,Unlimited,English,0.00,2024-10-29,0.10,0.39,0.37
vanad,1,0,Elemental HERO Burstinatrix,TLM,The Lost Millennium,TLM-EN002,C,NearMint,1st Edition,English,0.73,2024-10-29,0.18,0.65,0.45
vanad,1,0,Elemental HERO Burstinatrix,DP1,Duelist Pack - Jaden Yuki,DP1-EN002,C,NearMint,Unlimited,English,0.45,2024-10-29,0.10,0.46,0.50
vanad,1,0,Elemental HERO Burstinatrix,YSD,Starter Deck 2006,YSD-EN008,C,NearMint,Unlimited,English,0.56,2024-10-29,0.11,0.50,0.64
vanad,1,0,Elemental HERO Clayman,TLM,The Lost Millennium,TLM-EN003,C,NearMint,1st Edition,English,0.56,2024-10-29,0.19,0.56,0.58
vanad,1,0,Elemental HERO Clayman,DP1,Duelist Pack - Jaden Yuki,DP1-EN003,C,NearMint,Unlimited,English,0.00,2024-10-29,0.16,0.55,0.53
vanad,1,0,Elemental HERO Clayman,YSD,Starter Deck 2006,YSD-EN009,C,NearMint,Unlimited,English,0.56,2024-10-29,0.25,0.49,0.56
vanad,1,0,Elemental HERO Flame Wingman,DP1,Duelist Pack - Jaden Yuki,DP1-EN010,SR,NearMint,Unlimited,English,1.75,2024-10-29,0.70,1.70,1.95
vanad,1,0,Elemental HERO Mariner,EOJ,Enemy of Justice,EOJ-EN034,C,NearMint,Unlimited,English,0.49,2024-10-29,0.15,0.52,0.49
vanad,1,0,Elemental HERO Rampart Blaster,DP1,Duelist Pack - Jaden Yuki,DP1-EN012,R,NearMint,1st Edition,English,0.71,2024-10-29,0.24,0.69,1.17
vanad,1,0,Elemental HERO Sparkman,DP1,Duelist Pack - Jaden Yuki,DP1-EN004,C,NearMint,Unlimited,English,0.51,2024-10-29,0.14,0.40,0.44
vanad,2,0,Elemental HERO Sparkman,YSD,Starter Deck 2006,YSD-EN010,C,NearMint,Unlimited,English,1.21,2024-10-29,0.17,0.46,0.60
vanad,1,0,Elemental HERO Steam Healer,DP1,Duelist Pack - Jaden Yuki,DP1-EN013,UR,NearMint,Unlimited,English,8.65,2024-10-29,1.99,8.78,9.68
vanad,1,0,Elemental HERO Thunder Giant,DP1,Duelist Pack - Jaden Yuki,DP1-EN011,R,NearMint,Unlimited,English,1.02,2024-10-29,0.23,0.99,0.92
vanad,1,0,Elemental HERO Wild Wingman,EOJ,Enemy of Justice,EOJ-EN035,SR,NearMint,1st Edition,English,1.18,2024-10-29,0.99,1.71,1.66
vanad,1,0,Elemental HERO Wildheart,EEN,Elemental Energy,EEN-EN008,C,NearMint,Unlimited,English,0.20,2024-10-29,0.10,0.25,0.32
vanad,1,0,Elemental Recharge,EOJ,Enemy of Justice,EOJ-EN050,C,NearMint,Unlimited,English,0.28,2024-10-29,0.08,0.24,0.23
vanad,1,0,Exiled Force,SD5,"Structure Deck: Warrior's Triumph",SD5-EN010,C,NearMint,1st Edition,English,0.37,2024-10-29,0.18,0.41,0.41
vanad,2,0,Final Attack Orders,DCR,Dark Crisis,DCR-045,C,NearMint,Unlimited,English,0.34,2024-10-29,0.05,0.28,0.27
vanad,1,0,Fissure,SYE,Starter Deck Yugi Evolution,SYE-028,C,NearMint,Unlimited,English,0.20,2024-10-29,0.10,0.27,0.27
vanad,1,0,Fissure,SKE,Starter Deck Kaiba Evolution,SKE-027,C,NearMint,Unlimited,English,0.28,2024-10-29,0.03,0.30,0.33
vanad,1,0,Full Salvo,SOI,Shadow of Infinity,SOI-EN056,C,NearMint,Unlimited,English,0.26,2024-10-29,0.05,0.25,0.24
vanad,1,0,Fusion Sage,DP1,Duelist Pack - Jaden Yuki,DP1-EN015,C,NearMint,Unlimited,English,0.35,2024-10-29,0.05,0.38,0.36
vanad,1,0,Fusion Weapon,SOD,Soul of the Duelist,SOD-EN047,SP,NearMint,1st Edition,English,0.27,2024-10-29,0.06,0.50,0.51
vanad,2,0,Gaia Power,YSD,Starter Deck 2006,YSD-EN022,C,NearMint,Unlimited,English,0.25,2024-10-29,0.15,0.34,0.47
vanad,1,0,Gaia Power,YSD,Starter Deck 2006,YSD-EN022,C,NearMint,1st Edition,English,0.46,2024-10-29,0.19,0.45,0.46
vanad,1,0,Gearfried the Iron Knight,SD5,"Structure Deck: Warrior's Triumph",SD5-EN005,C,NearMint,1st Edition,English,0.19,2024-10-29,0.05,0.29,0.47
vanad,2,0,Giant Rat,SYE,Starter Deck Yugi Evolution,SYE-020,C,NearMint,Unlimited,English,0.48,2024-10-29,0.08,0.31,0.36
vanad,1,0,"Gravekeeper's Guard",DR1,Dark Revelation 1,DR1-EN009,C,NearMint,Unlimited,English,0.46,2024-10-29,0.34,0.75,0.60
vanad,1,0,"Gravekeeper's Servant",DB1,Dark Beginning 1,DB1-EN017,C,NearMint,Unlimited,English,0.37,2024-10-29,0.17,0.67,0.54
vanad,1,0,Greenkappa,DB2,Dark Beginning 2,DB2-EN103,C,NearMint,Unlimited,English,0.22,2024-10-29,0.23,0.49,0.34
vanad,1,0,Gyroid,CRV,Cybernetic Revolution,CRV-EN007,C,NearMint,1st Edition,English,0.50,2024-10-29,0.05,0.25,0.31
vanad,1,0,Heavy Storm,YSD,Starter Deck 2006,YSD-EN027,C,Excellent,Unlimited,English,10.86,2024-10-29,1.50,4.47,2.56
vanad,1,0,Heavy Storm,HL2,Hobby League 2,HL2-EN004,UPR,NearMint,Limited,English,1.85,2024-10-29,11.72,16.53,18.52
vanad,1,0,Kuriboh,YSD,Starter Deck 2006,YSD-EN013,C,NearMint,Unlimited,English,0.33,2024-10-29,0.14,0.39,0.51
vanad,1,0,Lightning Vortex,SD5,"Structure Deck: Warrior's Triumph",SD5-EN030,C,NearMint,1st Edition,English,0.74,2024-10-29,0.55,0.90,0.78
vanad,1,0,Lightning Vortex,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN028,C,NearMint,1st Edition,English,0.89,2024-10-29,0.50,0.84,0.99
vanad,1,0,Limiter Removal,PSV,"Pharaoh's Servant",PSV-064,SR,NearMint,Unlimited,German,0.15,2024-10-29,0.30,0.99,0.75
vanad,1,0,Lost Guardian,TLM,The Lost Millennium,TLM-EN011,C,NearMint,1st Edition,English,0.15,2024-10-29,0.01,0.25,0.21
vanad,1,0,Machine King Prototype,SOI,Shadow of Infinity,SOI-EN012,C,NearMint,Unlimited,English,0.62,2024-10-29,0.05,0.23,0.21
vanad,2,0,Macro Cosmos,EOJ,Enemy of Justice,EOJ-EN057,C,NearMint,1st Edition,English,0.28,2024-10-29,0.11,0.50,0.32
vanad,1,0,Mage Power,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN022,C,NearMint,1st Edition,English,14.56,2024-10-29,0.20,0.46,0.44
vanad,1,0,Magic Cylinder,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN036,C,NearMint,1st Edition,English,0.50,2024-10-29,0.25,0.61,0.57
vanad,1,0,Magic Cylinder,IOC,Invasion of Chaos,IOC-SE2,UR,NearMint,Limited,English,3.12,2024-10-29,1.70,3.01,3.07
vanad,1,0,Magic Drain,SD7,Structure Deck: Invincible Fortress,SD7-EN028,C,NearMint,Unlimited,English,0.26,2024-10-29,0.08,0.30,0.20
vanad,1,0,Magician of Faith,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN005,C,NearMint,1st Edition,English,0.69,2024-10-29,0.25,0.50,0.48
vanad,1,0,Magician of Faith,YSD,Starter Deck 2006,YSD-EN012,C,NearMint,Unlimited,English,0.27,2024-10-29,0.39,0.61,0.70
vanad,1,0,Maha Vailo,DB1,Dark Beginning 1,DB1-EN009,C,NearMint,Unlimited,English,0.27,2024-10-29,0.10,0.30,0.28
vanad,1,0,Mask of Darkness,SDP,Starter Deck Pegasus,SDP-013,C,NearMint,Unlimited,English,0.14,2024-10-29,0.10,0.36,0.33
vanad,1,0,Mataza the Zapper,SD5,"Structure Deck: Warrior's Triumph",SD5-EN012,C,NearMint,1st Edition,English,1.12,2024-10-29,0.11,0.30,0.60
vanad,1,0,Mirage Dragon,YSD,Starter Deck 2006,YSD-EN018,C,NearMint,Unlimited,English,0.23,2024-10-29,0.15,0.40,0.30
vanad,1,0,Mystic Plasma Zone,SYE,Starter Deck Yugi Evolution,SYE-038,C,NearMint,Unlimited,English,0.42,2024-10-29,0.10,0.37,0.45
vanad,1,0,Mystic Swordsman LV2,SD5,"Structure Deck: Warrior's Triumph",SD5-EN013,C,NearMint,1st Edition,English,2.56,2024-10-29,1.00,2.29,1.83
vanad,1,0,Mystic Tomato,SKE,Starter Deck Kaiba Evolution,SKE-021,C,NearMint,Unlimited,English,0.53,2024-10-29,0.20,0.66,0.72
vanad,1,0,Mystical Space Typhoon,SD5,"Structure Deck: Warrior's Triumph",SD5-EN020,C,NearMint,1st Edition,English,1.50,2024-10-29,0.10,0.46,0.50
vanad,1,0,Mystical Space Typhoon,SYE,Starter Deck Yugi Evolution,SYE-037,C,LightPlayed,Unlimited,English,1.28,2024-10-29,0.25,0.49,0.57
vanad,1,0,Negate Attack,DP1,Duelist Pack - Jaden Yuki,DP1-EN027,R,NearMint,Unlimited,English,0.47,2024-10-29,0.20,0.42,0.35
vanad,1,0,Neo the Magic Swordsman,SYE,Starter Deck Yugi Evolution,SYE-012,C,NearMint,Unlimited,English,0.00,2024-10-29,0.18,0.33,0.35
vanad,1,0,Night Assailant,AST,Ancient Sanctuary,AST-080,SP,NearMint,Unlimited,English,1.02,2024-10-29,0.30,0.88,0.89
vanad,1,0,Nightmare Horse,DR1,Dark Revelation 1,DR1-EN025,C,NearMint,Unlimited,English,0.78,2024-10-29,0.34,0.73,0.79
vanad,1,0,Ninja Grandmaster Sasuke,SD5,"Structure Deck: Warrior's Triumph",SD5-EN015,C,NearMint,1st Edition,English,0.86,2024-10-29,0.50,0.99,1.10
